time,value
65331,0
65342,13
65353,0
65363,0
65375,11
65386,0
65396,1
65408,11
65419,0
65430,4
65440,9
65452,0
65463,6
65474,8
65484,0
65496,8
65507,6
65517,0
65528,9
65540,5
65550,0
65561,10
65572,3
65584,0
65594,11
65605,1
65616,0
65628,13
65638,0
65649,0
65660,13
65672,0
65682,0
65693,14
65704,0
65715,0
65726,14
65737,0
65748,0
65759,14
65770,0
65781,0
65793,15
65803,0
65814,0
65825,15
65837,0
65847,0
65858,13
65869,0
65881,0
65896,7
65906,9
65917,0
65929,9
65939,8
65950,0
65961,9
65973,5
65983,0
65994,13
66006,2
66016,0
66027,14
66038,0
66050,0
66060,16
66071,0
66082,0
66094,15
66104,0
66115,0
66126,16
66138,0
66148,0
66159,17
66170,0
66182,0
66192,15
66203,0
66214,0
66225,14
66236,0
66247,0
66258,14
66269,0
66280,0
66291,11
66302,0
66313,0
66324,12
66335,0
66347,3
66357,11
66368,0
66379,3
66390,9
66401,0
66412,6
66423,7
66434,0
66445,8
66456,4
66466,0
66478,9
66489,2
66500,0
66516,0
66527,9
66538,0
66549,0
66561,13
66571,0
66582,0
66593,15
66605,0
66615,0
66626,14
66637,0
66648,0
66659,13
66670,0
66681,0
66692,14
66703,0
66714,0
66725,9
66736,0
66747,0
66758,8
66768,0
66780,0
66791,7
66801,0
66812,1
66824,6
66835,0
66845,1
66856,5
66868,0
66878,0
66889,7
66900,0
66912,4
66922,4
66933,0
66945,6
66955,1
66966,0
66977,7
66989,1
66999,0
67010,9
67021,0
67032,0
67043,9
67054,0
67065,0
67076,10
67087,0
67098,0
67108,10
67120,15
67135,0
67146,0
67158,10
67169,0
67179,0
67190,8
67202,0
67212,0
67223,10
67234,0
67246,4
67256,7
67267,0
67278,5
67289,5
67300,0
67311,8
67321,3
67333,0
67344,6
67355,1
67365,0
67377,7
67388,0
67398,0
67409,8
67421,0
67432,0
67442,10
67453,0
67465,0
67475,9
67486,0
67497,0
67509,9
67519,0
67530,0
67542,10
67552,0
67563,0
67574,10
67586,0
67596,0
67607,9
67618,0
67629,0
67640,8
67651,0
67662,1
67673,7
67684,0
67695,3
67705,6
67717,0
67728,5
67739,4
67756,3
67766,0
67777,5
67788,1
67799,0
67810,5
67821,0
67832,0
67843,7
67854,0
67865,0
67875,7
67887,0
67898,0
67908,7
67919,0
67931,0
67942,8
67952,0
67963,0
67975,9
67985,0
67996,0
68007,10
68019,0
68029,0
68040,8
68051,0
68062,0
68073,12
68084,0
68096,0
68106,6
68117,0
68128,1
68139,6
68150,0
68161,4
68172,5
68183,0
68194,5
68205,4
68215,0
68227,7
68238,1
68249,0
68259,7
68271,1
68282,0
68292,8
68303,0
68315,0
68326,9
68336,0
68347,0
68359,10
68369,11
68384,0
68396,0
68407,10
68418,0
68428,0
68440,10
68451,0
68462,0
68472,8
68484,0
68495,1
68505,7
68516,0
68528,2
68539,6
68549,0
68560,5
68572,4
68582,0
68593,5
68604,2
68616,0
68626,6
68637,1
68648,0
68659,9
68670,0
68681,0
68691,10
68703,0
68714,0
68725,9
68736,0
68747,0
68758,10
68769,0
68780,0
68791,10
68802,0
68812,0
68824,10
68835,0
68846,0
68856,10
68868,0
68879,0
68890,9
68900,0
68912,0
68923,9
68933,0
68944,0
68956,10
68967,0
68977,0
68988,3
69005,9
69016,0
69027,3
69038,8
69049,0
69060,5
69070,5
69082,0
69093,8
69104,9
69114,0
69126,8
69137,2
69147,0
69158,11
69170,1
69181,0
69191,12
69202,0
69214,0
69225,13
69235,0
69246,0
69258,13
69269,0
69279,0
69291,12
69302,0
69312,0
69323,11
69335,0
69346,0
69356,14
69367,0
69379,0
69390,12
69400,0
69411,0
69423,10
69434,0
69444,0
69455,12
69467,0
69477,0
69488,10
69499,0
69511,2
69521,9
69532,0
69543,5
69555,9
69565,0
69576,6
69587,7
69598,0
69613,0
69624,11
69636,0
69647,0
69657,11
69668,0
69680,0
69691,13
69701,0
69712,0
69724,13
69735,0
69745,0
69756,13
69768,0
69778,0
69789,12
69800,0
69812,0
69822,12
69833,0
69844,0
69856,10
69866,0
69877,0
69889,11
69900,0
69910,0
69921,10
69933,0
69943,2
69954,9
69965,0
69977,5
69987,7
69998,0
70009,6
70020,4
70031,0
70042,7
70053,4
70064,0
70075,8
70086,1
70096,0
70108,10
70119,0
70130,0
70140,11
70152,0
70163,0
70174,12
70184,0
70196,0
70207,12
70218,14
70235,0
70246,0
70256,13
70267,0
70279,0
70289,12
70300,0
70311,0
70323,12
70333,0
70344,0
70355,12
70367,0
70377,0
70388,12
70400,0
70411,0
70421,11
70432,0
70444,0
70454,11
70465,0
70476,1
70488,10
70498,0
70509,1
70520,8
70532,0
70542,6
70553,7
70564,0
70575,9
70586,5
70597,0
70608,9
70619,3
70630,0
70641,11
70651,1
70663,0
70674,12
70685,0
70695,0
70707,13
70718,0
70729,0
70739,14
70751,0
70762,0
70772,14
70784,0
70795,0
70806,14
70816,0
70828,0
70843,1
70854,12
70865,0
70876,2
70887,10
70898,0
70909,4
70920,11
70931,0
70942,5
70953,5
70964,0
70975,6
70986,7
70996,0
71008,9
71019,4
71030,0
71041,11
71052,5
71063,0
71073,12
71085,1
71096,0
71107,12
71117,0
71129,0
71140,12
71151,0
71161,0
71173,15
71184,0
71195,0
71205,15
71217,0
71228,0
71238,16
71249,0
71261,0
71272,15
71282,0
71293,0
71305,13
71316,0
71326,0
71337,15
71349,0
71360,0
71370,13
71382,0
71393,0
71403,12
71414,0
71426,3
71437,2
71453,56
71464,43
71475,47
71486,55
71497,43
71508,47
71520,53
71530,40
71541,48
71553,56
71564,40
71575,49
71585,55
71597,41
71608,48
71619,56
71630,40
71641,49
71652,56
71663,41
71674,49
71686,54
71696,39
71707,49
71718,54
71730,41
71741,48
71751,52
71762,39
71774,47
71785,54
71796,38
71806,50
71818,52
71829,38
71840,48
71852,52
71862,37
71873,48
71884,52
71896,38
71907,49
71917,51
71928,37
71940,50
71951,50
71962,35
71972,47
71984,48
71995,37
72006,49
72022,52
72033,44
72043,40
72054,50
72066,44
72077,35
72088,52
72098,45
72110,39
72121,51
72132,44
72143,39
72154,52
72165,42
72176,40
72187,52
72199,41
72209,39
72220,50
72231,39
72243,39
72254,51
72264,39
72275,40
72287,51
72298,39
72309,40
72320,50
72331,39
72342,39
72353,52
72365,37
72375,37
72386,49
72397,36
72409,37
72420,47
72430,34
72441,44
72453,45
72464,35
72475,38
72485,46
72497,33
72508,37
72519,46
72529,32
72541,34
72552,47
72563,31
72574,38
72585,37
72602,44
72612,28
72624,35
72635,37
72646,23
72657,32
72668,34
72679,23
72690,30
72701,35
72713,23
72723,30
72734,34
72745,22
72757,29
72768,35
72778,22
72790,31
72801,34
72812,24
72823,33
72834,34
72845,23
72856,29
72867,35
72879,22
72889,31
72900,35
72911,24
72923,31
72934,32
72944,14
72955,31
72967,36
72978,18
72989,38
72999,35
73011,17
73022,35
73033,33
73044,16
73055,33
73066,29
73077,15
73089,31
73100,26
73110,16
73121,31
73133,25
73144,15
73155,23
73170,23
73181,22
73192,19
73203,22
73214,17
73226,17
73236,22
73247,19
73259,19
73270,37
73281,29
73291,27
73303,30
73314,21
73325,20
73336,25
73347,15
73358,21
73369,34
73380,17
73392,20
73402,35
73413,17
73424,21
73436,33
73447,17
73457,22
73468,32
73480,15
73491,21
73502,31
73512,14
73524,17
73536,24
73547,14
73559,16
73570,21
73581,16
73592,15
73605,20
73616,19
73627,17
73638,16
73650,19
73661,17
73673,17
73684,17
73696,16
73707,16
73718,18
73730,17
73747,16
73757,16
73768,18
73780,17
73791,17
73802,17
73812,17
73824,16
73835,17
73846,17
73858,15
73868,18
73879,16
73890,16
73902,18
73913,17
73924,17
73936,17
73948,18
73959,17
73970,17
73981,18
73993,14
74005,18
74016,18
74028,18
74039,17
74050,18
74061,15
74074,17
74085,19
74096,18
74107,17
74119,18
74130,18
74142,15
74153,17
74165,18
74176,16
74187,17
74199,17
74211,15
74222,17
74233,18
74245,15
74256,17
74268,18
74279,16
74291,17
74302,17
74313,17
74329,17
74340,17
74351,17
74362,16
74374,15
74384,17
74395,16
74406,16
74418,19
74429,16
74439,16
74450,17
74462,17
74474,16
74485,17
74497,17
74508,16
74519,19
74530,18
74543,17
74554,17
74565,17
74576,16
74588,17
74599,18
74611,16
74622,16
74634,18
74645,18
74656,15
74669,19
74680,17
74691,18
74702,18
74714,18
74725,15
74737,17
74748,18
74760,15
74771,16
74782,19
74793,15
74806,16
74817,18
74828,16
74840,16
74851,18
74862,16
74874,17
74886,17
74897,18
74913,17
74925,15
74936,18
74947,18
74957,16
74969,17
74980,18
74991,16
75002,18
75013,18
75024,16
75035,18
75046,16
75058,16
75069,18
75080,18
75091,17
75103,18
75114,18
75125,16
75138,18
75149,18
75160,16
75171,16
75183,18
75194,16
75206,17
75217,18
75229,19
75240,15
75251,19
75262,17
75275,16
75286,17
75297,19
75309,18
75320,17
75331,19
75343,16
75355,18
75366,18
75377,17
75388,16
75401,18
75412,18
75423,17
75435,19
75446,18
75457,17
75469,19
75481,19
75492,19
75507,17
75518,19
75530,18
75540,16
75551,18
75563,17
75574,16
75585,18
75595,19
75607,17
75618,19
75629,18
75640,17
75652,18
75663,18
75675,17
75686,19
75698,19
75709,16
75720,19
75732,20
75744,17
75755,18
75766,20
75778,16
75789,18
75801,18
75812,18
75824,17
75835,20
75846,18
75857,17
75870,20
75881,18
75892,17
75904,18
75915,20
75926,18
75938,19
75950,19
75961,19
75972,17
75983,19
75995,18
76007,17
76018,19
76029,18
76041,18
76052,19
76063,18
76076,23
76092,17
76103,19
76114,19
76125,16
76136,18
76147,19
76158,17
76170,19
76180,19
76191,16
76203,19
76214,18
76225,16
76235,18
76247,19
76258,16
76270,18
76281,19
76293,18
76304,18
76315,19
76326,17
76339,18
76350,19
76361,19
76372,17
76384,20
76395,19
76407,18
76419,19
76430,19
76441,16
76452,19
76465,20
76476,16
76487,19
76498,20
76510,18
76521,19
76533,20
76545,18
76556,19
76567,20
76578,19
76590,19
76602,19
76613,19
76624,17
76636,19
76647,20
76658,21
76675,17
76685,20
76696,20
76707,19
76719,20
76730,21
76740,18
76751,20
76763,18
76774,18
76785,19
76795,21
76808,18
76819,20
76830,21
76841,16
76853,20
76865,19
76876,17
76888,19
76899,20
76910,18
76921,18
76934,20
76945,18
76956,18
76967,21
76979,19
76990,17
77002,20
77014,22
77025,16
77036,20
77047,21
77059,18
77071,18
77082,20
77093,19
77105,17
77116,20
77127,20
77139,18
77151,19
77162,19
77173,18
77185,20
77197,19
77208,16
77219,19
77231,20
77242,19
77272,19
77283,19
77294,19
77305,18
77317,19
77327,18
77338,18
77349,20
77361,19
77372,18
77382,21
77393,20
77405,19
77416,19
77427,19
77437,16
77449,21
77460,18
77471,18
77483,21
77493,19
77504,16
77515,21
77527,16
77538,19
77548,19
77559,17
77571,18
77582,20
77593,18
77603,18
77615,20
77626,17
77637,18
77648,19
77659,17
77670,17
77681,19
77692,16
77704,17
77714,19
77725,15
77736,16
77748,18
77759,17
77769,18
77780,18
77792,15
77803,17
77814,15
77826,12
77843,11
77854,20
77865,25
77877,12
77887,18
77898,19
77910,16
77921,18
77932,23
77942,19
77954,18
77965,20
77976,17
77987,18
77998,19
78009,17
78020,18
78031,20
78043,17
78054,18
78066,21
78077,18
78089,18
78100,20
78111,17
78123,17
78135,20
78146,19
78157,15
78169,17
78180,20
78191,17
78203,17
78215,19
78226,18
78237,18
78248,20
78260,18
78272,17
78283,20
78295,18
78306,17
78317,19
78329,18
78341,17
78352,19
78363,19
78374,18
78386,18
78398,19
78409,17
78420,16
78436,17
78447,19
78458,17
78469,18
78480,19
78491,17
78502,17
78514,20
78524,16
78535,22
78546,21
78558,16
78569,17
78580,19
78592,17
78604,18
78615,19
78626,18
78638,17
78649,21
78661,19
78672,17
78684,19
78695,20
78706,16
78717,18
78730,21
78741,17
78752,18
78764,20
78775,16
78786,18
78798,20
78810,18
78821,17
78832,20
78843,18
78855,20
78867,19
78878,20
78889,18
78901,20
78912,20
78923,16
78936,19
78947,18
78958,21
78969,18
78981,21
78992,18
79004,19
79021,18
79032,20
79043,20
79053,18
79065,20
79076,19
79087,19
79098,21
79109,20
79120,18
79131,20
79142,20
79154,19
79164,20
79175,19
79186,18
79199,21
79210,20
79221,19
79233,22
79244,19
79255,18
79267,20
79279,20
79290,18
79301,20
79312,20
79324,18
79336,19
79347,22
79358,20
79370,19
79381,21
79393,20
79405,19
79416,21
79427,20
79438,19
79450,20
79462,22
79473,19
79484,21
79496,23
79507,16
79518,18
79531,21
79542,19
79553,20
79564,21
79576,20
79587,20
79603,19
79613,20
79625,20
79636,19
79647,21
79659,19
79669,20
79680,21
79691,17
79703,20
79714,21
79724,18
79736,21
79748,21
79759,19
79770,20
79781,22
79794,21
79805,19
79816,19
79827,21
79839,18
79850,21
79862,21
79874,19
79885,19
79896,21
79907,18
79919,18
79931,21
79942,20
79953,19
79965,20
79976,20
79987,19
80000,20
80011,21
80022,19
80033,20
80045,21
80056,20
80068,20
80079,22
80091,19
80102,20
80113,21
80125,19
80137,19
80148,22
80159,21
80171,19
80187,19
80198,22
80209,20
80221,18
80232,21
80242,20
80253,19
80265,21
80276,19
80287,20
80297,21
80309,19
80320,19
80331,21
80343,19
80354,19
80365,22
80376,21
80388,19
80400,22
80411,21
80422,18
80434,22
80445,21
80456,18
80468,20
80480,21
80491,19
80502,19
80514,21
80526,20
80537,19
80548,22
80560,20
80571,19
80582,21
80594,21
80606,19
80617,20
80628,21
80640,19
80651,20
80663,21
80674,19
80686,20
80697,21
80708,21
80719,20
80732,21
80743,21
80754,19
80770,19
80781,20
80792,20
80802,20
80814,22
80825,21
80836,20
80847,22
80858,17
80869,20
80880,22
80891,20
80903,20
80914,23
80926,21
80937,20
80949,22
80960,23
80971,19
80983,21
80995,23
81006,19
81017,20
81029,22
81040,19
81051,20
81063,22
81075,21
81086,19
81097,23
81108,20
81120,23
81132,21
81143,21
81155,19
81166,22
81177,21
81188,20
81201,21
81212,22
81223,19
81234,19
81246,22
81258,18
81269,21
81281,21
81292,20
81303,19
81314,21
81327,21
81338,18
81349,21
81366,21
81377,21
81388,19
81399,21
81410,22
81421,19
81432,22
81443,22
81455,19
81465,20
81476,19
81487,18
81499,21
81510,21
81520,19
81532,20
81544,19
81555,18
81566,21
81577,21
81590,17
81601,18
81612,20
81624,18
81635,19
81646,18
81658,18
81670,21
81681,19
81692,19
81703,17
81715,18
81727,19
81738,15
81750,17
81761,18
81772,17
81783,18
81796,18
81807,16
81818,16
81829,19
81841,16
81852,16
81864,19
81875,18
81887,15
81898,18
81909,19
81921,15
81933,17
81948,19
81959,18
81970,15
81981,18
81992,16
82003,16
82015,17
82025,19
82036,16
82048,19
82059,17
82070,17
82081,19
82093,20
82104,16
82115,19
82127,19
82139,16
82150,18
82161,19
82172,16
82184,18
82196,20
82207,18
82219,17
82230,19
82241,19
82252,18
82265,19
82276,19
82287,17
82298,20
82310,19
82322,17
82333,18
82344,19
82356,16
82367,18
82378,20
82391,18
82402,18
82413,20
82424,18
82436,18
82447,20
82459,20
82470,16
82482,18
82493,17
82504,15
82515,17
82533,16
82543,17
82554,14
82566,19
82577,16
82588,14
82598,18
82610,17
82621,16
82632,17
82643,19
82654,15
82665,17
82676,19
82688,14
82699,17
82710,18
82722,15
82734,17
82745,18
82756,16
82767,16
82779,18
82791,16
82802,16
82813,18
82825,21
82836,17
82847,18
82860,18
82871,16
82882,18
82893,20
82905,16
82916,16
82928,20
82939,17
82951,17
82962,19
82973,16
82984,17
82997,19
83008,22
83019,16
83031,19
83042,20
83054,16
83065,18
83077,21
83088,17
83099,18
83115,19
83126,20
83137,17
83148,17
83160,20
83170,16
83181,20
83192,20
83204,16
83215,18
83225,19
83236,18
83248,18
83260,19
83271,16
83282,18
83294,20
83305,17
83316,18
83329,20
83340,18
83351,17
83362,18
83374,19
83385,16
83397,20
83408,20
83420,17
83431,19
83442,19
83454,16
83466,19
83477,20
83488,15
83500,18
83511,19
83523,18
83534,18
83546,20
83557,19
83568,17
83579,19
83592,18
83603,16
83614,19
83625,21
83637,15
83648,18
83660,20
83672,15
83683,18
83699,19
83710,20
83722,16
83733,19
83743,19
83755,17
83766,18
83777,20
83788,16
83799,19
83810,20
83821,16
83832,19
83844,20
83855,17
83866,20
83877,23
83889,17
83900,18
83911,20
83923,18
83935,18
83946,19
83957,19
83969,17
83980,19
83992,20
84003,17
84015,19
84026,20
84037,17
84048,18
84061,20
84072,17
84083,18
84094,19
84106,18
84117,18
84129,19
84141,20
84152,18
84163,21
84174,20
84187,17
84198,18
84209,21
84220,17
84232,18
84243,19
84255,17
84267,18
84278,20
84293,20
84304,17
84316,18
84326,18
84337,16
84348,18
84360,20
84371,16
84381,17
84392,20
84404,18
84415,19
84426,20
84438,18
84449,18
84461,21
84472,18
84484,17
84495,19
84506,18
84518,17
84530,21
84541,20
84552,18
84563,19
84575,18
84587,17
84598,18
84610,19
84621,17
84632,17
84643,20
84656,18
84667,17
84678,21
84689,18
84701,17
84712,18
84724,18
84736,17
84747,18
84758,20
84769,16
84781,18
84793,20
84804,16
84815,17
84827,20
84838,18
84849,18
84861,17
84878,20
84889,18
84900,18
84911,19
84922,18
84933,17
84944,19
84956,17
84966,17
84977,19
84988,19
85000,18
85011,19
85021,17
85032,17
85044,20
85056,17
85067,17
85079,24
85090,19
85101,17
85112,18
85125,19
85136,16
85147,18
85158,23
85170,16
85181,18
85193,19
85204,16
85216,18
85227,19
85238,18
85251,19
85262,19
85273,18
85284,17
85296,18
85307,18
85319,15
85330,19
85342,20
85353,16
85364,17
85376,19
85388,17
85399,18
85410,19
85422,18
85433,15
85444,18
85460,18
85471,18
85482,17
85493,19
85505,17
85516,18
85526,19
85537,16
85549,17
85560,19
85571,16
85581,18
85594,20
85605,17
85616,17
85627,20
85639,18
85651,16
85662,19
85673,18
85685,15
85696,18
85707,19
85720,16
85731,16
85742,20
85753,16
85765,17
85776,20
85788,18
85799,17
85811,19
85822,17
85833,17
85844,19
85857,19
85868,15
85879,17
85891,19
85902,16
85913,17
85925,20
85937,15
85948,17
85959,18
85970,17
85983,18
85994,18
86005,17
86017,17
86028,19
86045,19
86055,19
86067,17
86078,20
86089,18
86099,16
86111,20
86122,19
86133,17
86145,19
86155,18
86166,16
86177,20
86189,17
86200,17
86211,20
86222,19
86234,17
86245,17
86257,20
86268,15
86280,17
86291,20
86302,16
86313,17
86326,19
86337,18
86348,17
86360,19
86371,18
86383,18
86394,19
86406,19
86417,17
86428,19
86439,20
86452,16
86463,19
86474,20
86486,18
86497,18
86508,20
86520,16
86532,17
86543,20
86554,18
86565,19
86577,19
86589,20
86600,17
86611,20
86627,20
86638,18
86649,20
86661,19
86671,18
86682,18
86693,19
86705,18
86715,16
86726,20
86737,18
86749,18
86760,18
86771,18
86784,16
86795,19
86806,18
86817,18
86829,18
86840,20
86852,17
86863,18
86875,19
86886,16
86897,18
86908,20
86921,17
86932,18
86943,19
86955,18
86966,17
86977,20
86989,19
87001,16
87012,16
87023,20
87034,16
87046,18
87058,20
87069,16
87080,16
87092,19
87103,17
87115,18
87127,18
87138,18
87149,18
87160,19
87172,18
87184,16
87195,20
87206,20
87223,19
87234,15
87245,19
87257,20
87267,15
87278,18
87289,20
87301,16
87312,20
87322,20
87333,15
87345,20
87356,19
87367,16
87377,18
87390,20
87401,16
87412,18
87424,19
87435,17
87447,18
87458,20
87470,17
87481,18
87492,19
87503,18
87516,17
87527,21
87538,17
87549,17
87561,18
87572,19
87584,17
87596,18
87607,21
87618,16
87629,18
87641,19
87653,15
87664,19
87675,20
87687,18
87698,17
87709,19
87721,18
87733,17
87744,18
87755,19
87767,16
87778,17
87790,20
87805,19
87817,17
87827,20
87838,19
87849,16
87861,19
87872,20
87882,16
87894,20
87905,18
87916,18
87927,21
87939,18
87950,17
87961,18
87972,20
87985,15
87996,18
88007,20
88018,17
88030,17
88041,21
88053,18
88065,18
88076,19
88087,18
88098,17
88110,20
88122,19
88133,16
88144,18
88156,21
88167,16
88179,19
88190,19
88202,17
88213,18
88224,20
88236,17
88248,17
88259,18
88270,19
88282,17
88293,21
88304,18
88316,17
88328,19
88339,19
88350,17
88361,18
88373,20
88390,20
88401,17
88412,19
88423,20
88434,16
88445,19
88457,20
88467,15
88478,19
88489,19
88501,17
88512,17
88522,18
88534,16
88545,18
88556,19
88567,17
88580,19
88591,19
88602,17
88613,17
88625,19
88636,19
88648,16
88659,18
88671,19
88682,18
88693,19
88705,18
88717,17
88728,18
88739,19
88751,16
88762,19
88773,20
88785,17
88797,17
88808,19
88819,18
88830,17
88842,19
88854,19
88865,17
88877,20
88888,18
88899,18
88911,17
88923,21
88934,18
88945,17
88956,19
88972,20
88983,16
88994,18
89006,19
89016,17
89027,18
89038,19
89050,15
89061,18
89071,20
89082,16
89094,18
89105,19
89117,16
89128,18
89140,20
89151,18
89162,17
89174,20
89186,19
89197,18
89208,19
89220,19
89231,16
89242,19
89254,18
89266,18
89277,19
89288,19
89299,18
89312,18
89323,20
89334,16
89346,18
89357,23
89368,17
89380,17
89392,20
89403,19
89414,17
89425,19
89437,18
89449,16
89460,17
89472,19
89483,17
89494,17
89505,19
89518,17
89529,19
89540,19
89556,20
89568,16
89579,18
89590,19
89602,17
89612,18
89623,19
89634,17
89646,17
89656,21
89667,16
89678,18
89690,18
89701,16
89712,17
89723,21
89735,18
89746,18
89757,20
89768,18
89781,17
89792,21
89803,19
89815,17
89826,18
89837,20
89849,16
89861,19
89872,20
89883,16
89894,18
89906,19
89918,16
89929,18
89940,19
89952,18
89963,16
89974,21
89987,19
89998,17
90009,19
90020,21
90032,16
90044,18
90055,20
90066,16
90078,18
90089,20
90100,18
90113,18
90124,22
90135,20
90150,16
90162,18
90173,18
90183,17
90194,18
90206,19
90217,17
90228,18
90238,19
90250,17
90261,17
90272,20
90284,17
90295,18
90306,20
90318,18
90330,17
90341,21
90352,21
90363,16
90376,20
90387,20
90398,17
90409,18
90421,21
90432,17
90444,19
90456,20
90467,16
90478,18
90489,20
90501,16
90513,18
90524,21
90535,18
90547,17
90558,20
90569,20
90582,16
90593,18
90604,19
90615,18
90627,18
90638,20
90650,16
90661,18
90673,19
90684,19
90695,19
90706,20
90719,21
90735,19
90746,18
90757,19
90768,18
90779,17
90790,18
90802,18
90812,17
90823,19
90834,17
90846,17
90857,18
90867,18
90878,18
90890,19
90901,17
90913,17
90925,20
90936,19
90947,16
90958,23
90970,21
90982,17
90993,21
91004,19
91016,17
91027,18
91038,21
91051,18
91062,17
91073,21
91084,19
91096,17
91108,20
91119,18
91130,18
91142,18
91153,20
91164,16
91176,19
91188,20
91199,17
91210,18
91222,19
91233,18
91245,18
91256,21
91268,19
91279,18
91290,20
91301,21
91318,18
91328,17
91339,20
91351,19
91362,19
91373,20
91383,19
91395,16
91406,19
91417,20
91428,18
91439,21
91451,17
91462,18
91473,19
91485,20
91496,17
91508,20
91520,20
91531,18
91542,20
91553,20
91565,16
91577,18
91588,20
91599,17
91611,18
91622,19
91633,17
91645,16
91657,22
91668,19
91679,17
91691,21
91702,20
91714,16
91725,18
91737,19
91748,17
91759,19
91770,21
91783,17
91794,16
91805,19
91816,18
91828,18
91840,19
91851,19
91863,18
91874,19
91885,19
91901,19
91913,17
91924,19
91935,19
91947,17
91957,18
91968,18
91979,17
91991,19
92002,19
92012,17
92023,20
92035,19
92046,18
92057,19
92068,19
92080,16
92091,19
92102,20
92114,18
92126,19
92137,19
92148,16
92160,19
92171,21
92183,16
92194,17
92206,19
92217,19
92228,17
92240,20
92252,19
92263,17
92274,19
92285,19
92297,16
92309,18
92320,21
92332,16
92343,18
92354,20
92365,17
92378,18
92389,20
92400,19
92411,18
92423,19
92434,18
92446,17
92457,20
92469,20
92484,19
92495,18
92507,20
92518,17
92528,17
92539,19
92551,18
92562,17
92573,21
92583,17
92595,17
92606,20
92617,20
92628,16
92641,20
92652,19
92663,17
92675,19
92686,20
92697,17
92709,17
92721,20
92732,16
92743,19
92754,20
92766,19
92778,18
92789,19
92801,20
92812,17
92823,21
92834,18
92847,17
92858,18
92869,19
92880,16
92892,19
92903,20
92915,17
92926,18
92938,20
92949,17
92960,17
92973,20
92984,18
92995,17
93006,20
93018,20
93029,18
93041,17
93052,20
93064,20
93080,16
93091,18
93103,20
93114,17
93124,19
93135,20
93147,17
93158,19
93169,19
93179,16
93191,19
93202,20
93213,15
93224,19
93235,22
93247,18
93258,19
93270,20
93281,16
93292,18
93304,21
93316,17
93327,17
93338,22
93349,18
93361,17
93373,20
93384,20
93395,18
93407,19
93418,19
93429,16
93442,18
93453,20
93464,14
93475,18
93487,20
93498,16
93510,17
93521,19
93533,19
93544,17
93555,21
93566,19
93579,17
93590,20
93601,21
93613,15
93624,20
93635,20
93647,20
93663,17
93674,17
93684,20
93696,16
93707,18
93718,21
93729,16
93740,18
93751,18
93762,17
93773,19
93785,21
93796,17
93807,18
93818,19
93830,16
93842,18
93853,20
93864,15
93876,18
93887,19
93898,18
93911,17
93922,19
93933,18
93944,17
93956,20
93967,20
93979,15
93990,20
94002,20
94013,16
94024,17
94036,20
94048,16
94059,17
94070,19
94082,18
94093,16
94105,21
94116,18
94128,18
94139,20
94150,18
94161,17
94174,19
94185,20
94196,16
94208,19
94219,19
94230,20
94247,16
94259,17
94269,19
94280,17
94291,18
94303,20
94314,17
94324,18
94336,19
94347,16
94358,19
94369,19
94380,15
94391,17
94402,19
94413,18
94425,18
94437,20
94448,18
94459,17
94471,19
94482,19
94493,18
94505,19
94517,18
94528,17
94539,20
94551,19
94562,17
94574,18
94585,20
94597,17
94608,18
94619,22
94630,18
94643,19
94654,22
94665,19
94676,17
94688,20
94699,19
94711,16
94723,19
94734,20
94745,16
94756,19
94769,20
94780,14
94791,18
94802,20
94814,18
94829,16
94840,17
94852,20
94863,15
94874,20
94884,19
94896,16
94907,19
94918,20
94929,15
94940,20
94951,20
94962,16
94974,18
94986,20
94997,19
95008,18
95020,19
95031,18
95043,18
95054,22
95066,20
95077,18
95088,19
95099,19
95112,16
95123,19
95134,21
95145,15
95157,19
95169,19
95180,16
95192,18
95203,19
95214,19
95225,17
95238,20
95249,18
95260,17
95271,20
95283,19
95294,17
95306,19
95318,21
95329,15
95340,18
95351,20
95363,19
95375,18
95386,19
95397,19
95414,16
95425,18
95436,20
95448,18
95458,17
95469,20
95480,18
95492,16
95503,20
95513,17
95524,17
95536,20
95547,16
95558,17
95569,20
95581,17
95592,17
95603,18
95614,18
95626,17
95638,20
95649,20
95661,16
95672,18
95683,21
95694,16
95707,19
95718,20
95729,17
95740,17
95752,20
95763,18
95775,17
95787,19
95798,17
95809,16
95820,21
95832,20
95844,16
95855,18
95866,20
95878,16
95889,17
95901,21
95912,15
95924,19
95935,22
95946,17
95958,20
95970,20
95981,17
95992,19
96008,17
96019,17
96030,17
96040,17
96052,19
96063,16
96074,16
96086,19
96096,18
96107,18
96118,18
96130,17
96141,18
96152,21
96163,17
96176,19
96187,20
96198,18
96209,18
96221,20
96233,20
96244,16
96256,19
96267,19
96278,18
96289,19
96302,19
96313,16
96324,19
96335,19
96347,19
96358,17
96370,20
96381,18
96393,16
96404,18
96415,18
96427,15
96439,18
96450,20
96461,16
96473,20
96484,18
96495,16
96507,17
96519,18
96530,19
96541,18
96552,20
96564,18
96576,20
96592,17
96604,23
96614,18
96625,16
96636,20
96648,19
96659,17
96669,18
96680,21
96692,17
96703,19
96714,17
96724,18
96736,18
96747,17
96758,17
96771,19
96782,18
96793,16
96804,19
96816,20
96827,17
96839,18
96850,18
96862,16
96873,17
96884,21
96896,18
96908,18
96919,20
96930,18
96942,18
96953,19
96965,18
96976,16
96988,19
96999,19
97010,16
97021,17
97034,19
97045,16
97056,17
97068,21
97079,17
